InstanceName,NumUnits,NumRegions,RSD,r,gamma,Scenarios,UseScenarioGeneration,Runtime(s),Objective,OutOfSamplePerformance
2DU80-05-1.dat,80,5,0.125,0.3,0.3,1000,true,0.323,6145.6581,0.9600
2DU80-05-1.dat,80,5,0.125,0.3,0.3,5000,true,0.331,6145.6581,0.9600
2DU80-05-1.dat,80,5,0.125,0.3,0.2,500,true,0.326,6145.6581,0.9600
2DU80-05-1.dat,80,5,0.125,0.3,0.2,1000,true,0.291,6145.6581,0.9600
2DU80-05-1.dat,80,5,0.125,0.3,0.2,5000,true,0.334,6145.6581,0.9600
2DU80-05-1.dat,80,5,0.125,0.3,0.1,500,true,0.324,6145.6581,0.9600
2DU80-05-1.dat,80,5,0.125,0.3,0.1,1000,true,0.332,6145.6581,0.9600
2DU80-05-1.dat,80,5,0.125,0.3,0.1,5000,true,0.356,6145.6581,0.9600
2DU80-05-1.dat,80,5,0.250,0.1,0.3,500,true,1.389,6825.0390,0.6330
2DU80-05-1.dat,80,5,0.250,0.1,0.3,1000,true,0.973,6587.4819,0.6440
2DU80-05-1.dat,80,5,0.250,0.1,0.3,5000,true,0.961,6574.7886,0.6280
2DU80-05-1.dat,80,5,0.250,0.1,0.2,500,true,1.229,6846.0390,0.8230
2DU80-05-1.dat,80,5,0.250,0.1,0.2,1000,true,5.809,6767.0879,0.8230
2DU80-05-1.dat,80,5,0.250,0.1,0.2,5000,true,57.030,6600.5617,0.8160
2DU80-05-1.dat,80,5,0.250,0.1,0.1,500,true,1089.101,-1.0000,0.6590
2DU80-05-1.dat,80,5,0.250,0.1,0.1,1000,true,802.065,-1.0000,0.6640
2DU80-05-1.dat,80,5,0.250,0.1,0.1,5000,true,600.419,-1.0000,0.6470
2DU80-05-1.dat,80,5,0.250,0.2,0.3,500,true,0.384,6441.7764,0.8140
2DU80-05-1.dat,80,5,0.250,0.2,0.3,1000,true,0.472,6254.3933,0.8090
2DU80-05-1.dat,80,5,0.250,0.2,0.3,5000,true,0.448,6254.3933,0.8090
2DU80-05-1.dat,80,5,0.250,0.2,0.2,500,true,0.375,6441.7764,0.8140
2DU80-05-1.dat,80,5,0.250,0.2,0.2,1000,true,0.399,6254.3933,0.8090
2DU80-05-1.dat,80,5,0.250,0.2,0.2,5000,true,0.489,6254.3933,0.8090
2DU80-05-1.dat,80,5,0.250,0.2,0.1,500,true,0.513,6347.8001,0.8790
2DU80-05-1.dat,80,5,0.250,0.2,0.1,1000,true,0.405,6335.4861,0.8930
2DU80-05-1.dat,80,5,0.250,0.2,0.1,5000,true,0.531,6320.1691,0.9080
2DU80-05-1.dat,80,5,0.250,0.3,0.3,500,true,0.380,6361.5511,0.6270
2DU80-05-1.dat,80,5,0.250,0.3,0.3,1000,true,0.365,6149.8508,0.7880
2DU80-05-1.dat,80,5,0.250,0.3,0.3,5000,true,0.397,6149.8508,0.7880
2DU80-05-1.dat,80,5,0.250,0.3,0.2,500,true,0.431,6324.6278,0.7630
2DU80-05-1.dat,80,5,0.250,0.3,0.2,1000,true,0.396,6149.8508,0.7880
2DU80-05-1.dat,80,5,0.250,0.3,0.2,5000,true,0.411,6149.8508,0.7880
2DU80-05-1.dat,80,5,0.250,0.3,0.1,500,true,0.435,6399.6222,0.9650
2DU80-05-1.dat,80,5,0.250,0.3,0.1,1000,true,0.387,6159.4709,0.9460
2DU80-05-1.dat,80,5,0.250,0.3,0.1,5000,true,0.409,6159.4709,0.9460
2DU80-05-1.dat,80,5,0.500,0.1,0.3,500,true,601.569,-1.0000,0.2160
2DU80-05-1.dat,80,5,0.500,0.1,0.3,1000,true,601.187,-1.0000,0.2410
2DU80-05-1.dat,80,5,0.500,0.1,0.3,5000,true,601.075,-1.0000,0.1900
2DU80-05-1.dat,80,5,0.500,0.1,0.2,500,true,601.345,-1.0000,0.2160
2DU80-05-1.dat,80,5,0.500,0.1,0.2,1000,true,601.098,-1.0000,0.2410
2DU80-05-1.dat,80,5,0.500,0.1,0.2,5000,true,600.986,-1.0000,0.1900
2DU80-05-1.dat,80,5,0.500,0.1,0.1,500,true,601.542,-1.0000,0.2160
2DU80-05-1.dat,80,5,0.500,0.1,0.1,1000,true,600.872,-1.0000,0.2410
2DU80-05-1.dat,80,5,0.500,0.1,0.1,5000,true,600.875,-1.0000,0.1900
2DU80-05-1.dat,80,5,0.500,0.2,0.3,500,true,1.326,6535.5685,0.6240
2DU80-05-1.dat,80,5,0.500,0.2,0.3,1000,true,1.619,6788.3246,0.6930
2DU80-05-1.dat,80,5,0.500,0.2,0.3,5000,true,1.532,6954.8146,0.6890
2DU80-05-1.dat,80,5,0.500,0.2,0.2,500,true,0.908,6858.8936,0.7820
2DU80-05-1.dat,80,5,0.500,0.2,0.2,1000,true,2.286,6832.8413,0.5610
2DU80-05-1.dat,80,5,0.500,0.2,0.2,5000,true,1.801,6927.6140,0.7860
2DU80-05-1.dat,80,5,0.500,0.2,0.1,500,true,600.391,-1.0000,0.7010
2DU80-05-1.dat,80,5,0.500,0.2,0.1,1000,true,600.343,-1.0000,0.7610
2DU80-05-1.dat,80,5,0.500,0.2,0.1,5000,true,600.335,-1.0000,0.7650
2DU80-05-1.dat,80,5,0.500,0.3,0.3,500,true,0.311,6419.1876,0.7550
2DU80-05-1.dat,80,5,0.500,0.3,0.3,1000,true,0.282,6384.3052,0.6790
2DU80-05-1.dat,80,5,0.500,0.3,0.3,5000,true,0.432,6400.2375,0.7490
2DU80-05-1.dat,80,5,0.500,0.3,0.2,500,true,0.349,6419.1876,0.7550
2DU80-05-1.dat,80,5,0.500,0.3,0.2,1000,true,0.497,6569.6180,0.7530
2DU80-05-1.dat,80,5,0.500,0.3,0.2,5000,true,0.470,6495.5536,0.7940
2DU80-05-1.dat,80,5,0.500,0.3,0.1,500,true,0.441,6544.5739,0.8850
2DU80-05-1.dat,80,5,0.500,0.3,0.1,1000,true,0.649,6343.3172,0.8910
2DU80-05-1.dat,80,5,0.500,0.3,0.1,5000,true,0.522,6537.7078,0.8870
2DU80-05-6.dat,80,5,0.125,0.1,0.3,500,true,0.529,6393.3212,0.7430
2DU80-05-6.dat,80,5,0.125,0.1,0.3,1000,true,0.492,6399.4373,0.6520
2DU80-05-6.dat,80,5,0.125,0.1,0.3,5000,true,0.426,6399.4373,0.6520
2DU80-05-6.dat,80,5,0.125,0.1,0.2,500,true,0.519,6393.3212,0.7430
2DU80-05-6.dat,80,5,0.125,0.1,0.2,1000,true,0.486,6399.4373,0.6520
2DU80-05-6.dat,80,5,0.125,0.1,0.2,5000,true,0.452,6399.4373,0.6520
2DU80-05-6.dat,80,5,0.125,0.1,0.1,500,true,0.744,6446.0690,0.8200
2DU80-05-6.dat,80,5,0.125,0.1,0.1,1000,true,0.628,6486.6270,0.7290
2DU80-05-6.dat,80,5,0.125,0.1,0.1,5000,true,0.833,6430.7123,0.8260
2DU80-05-6.dat,80,5,0.125,0.2,0.3,500,true,0.542,6179.9977,0.6710
2DU80-05-6.dat,80,5,0.125,0.2,0.3,1000,true,0.713,6179.9977,0.6710
2DU80-05-6.dat,80,5,0.125,0.2,0.3,5000,true,0.421,6153.7413,0.6600
2DU80-05-6.dat,80,5,0.125,0.2,0.2,500,true,0.599,6179.9977,0.6710
2DU80-05-6.dat,80,5,0.125,0.2,0.2,1000,true,0.662,6195.1909,0.9850
2DU80-05-6.dat,80,5,0.125,0.2,0.2,5000,true,0.419,6195.1909,0.9850
2DU80-05-6.dat,80,5,0.125,0.2,0.1,500,true,0.569,6195.1909,0.9850
2DU80-05-6.dat,80,5,0.125,0.2,0.1,1000,true,0.518,6195.1909,0.9850
2DU80-05-6.dat,80,5,0.125,0.2,0.1,5000,true,0.384,6195.1909,0.9850
2DU80-05-6.dat,80,5,0.125,0.3,0.3,500,true,0.417,6131.9144,0.9630
2DU80-05-6.dat,80,5,0.125,0.3,0.3,1000,true,0.420,6131.9144,0.9630
2DU80-05-6.dat,80,5,0.125,0.3,0.3,5000,true,0.349,6134.5435,0.9550
2DU80-05-6.dat,80,5,0.125,0.3,0.2,500,true,0.492,6131.9144,0.9630
2DU80-05-6.dat,80,5,0.125,0.3,0.2,1000,true,0.457,6131.9144,0.9630
2DU80-05-6.dat,80,5,0.125,0.3,0.2,5000,true,0.377,6134.5435,0.9550
2DU80-05-6.dat,80,5,0.125,0.3,0.1,500,true,0.505,6131.9144,0.9630
2DU80-05-6.dat,80,5,0.125,0.3,0.1,1000,true,0.441,6131.9144,0.9630
2DU80-05-6.dat,80,5,0.125,0.3,0.1,5000,true,0.332,6134.5435,0.9550
2DU80-05-6.dat,80,5,0.250,0.1,0.3,500,true,2.807,6518.7453,0.6460
2DU80-05-6.dat,80,5,0.250,0.1,0.3,1000,true,2.833,6519.6737,0.6280
2DU80-05-6.dat,80,5,0.250,0.1,0.3,5000,true,2.834,6604.8609,0.4860
2DU80-05-6.dat,80,5,0.250,0.1,0.2,500,true,8.095,6578.5987,0.8190
2DU80-05-6.dat,80,5,0.250,0.1,0.2,1000,true,3.274,6547.1676,0.8100
2DU80-05-6.dat,80,5,0.250,0.1,0.2,5000,true,11.625,6627.3551,0.8250
2DU80-05-6.dat,80,5,0.250,0.1,0.1,500,true,1178.205,6854.1024,0.8220
2DU80-05-6.dat,80,5,0.250,0.1,0.1,1000,true,600.391,-1.0000,0.8240
2DU80-05-6.dat,80,5,0.250,0.1,0.1,5000,true,600.516,-1.0000,0.8250
2DU80-05-6.dat,80,5,0.250,0.2,0.3,500,true,0.531,6274.0132,0.8250
2DU80-05-6.dat,80,5,0.250,0.2,0.3,1000,true,0.461,6240.9723,0.8040
2DU80-05-6.dat,80,5,0.250,0.2,0.3,5000,true,0.655,6195.1909,0.7320
2DU80-05-6.dat,80,5,0.250,0.2,0.2,500,true,0.489,6274.0132,0.8250
2DU80-05-6.dat,80,5,0.250,0.2,0.2,1000,true,0.465,6240.9723,0.8040
2DU80-05-6.dat,80,5,0.250,0.2,0.2,5000,true,0.707,6307.7636,0.8060
2DU80-05-6.dat,80,5,0.250,0.2,0.1,500,true,1.113,6325.5528,0.8800
2DU80-05-6.dat,80,5,0.250,0.2,0.1,1000,true,0.953,6349.5079,0.9730
2DU80-05-6.dat,80,5,0.250,0.2,0.1,5000,true,0.857,6322.5549,0.8900
2DU80-05-6.dat,80,5,0.250,0.3,0.3,500,true,0.388,6131.9144,0.7770
2DU80-05-6.dat,80,5,0.250,0.3,0.3,1000,true,0.395,6131.9144,0.7770
2DU80-05-6.dat,80,5,0.250,0.3,0.3,5000,true,0.539,6131.9144,0.7770
2DU80-05-6.dat,80,5,0.250,0.3,0.2,500,true,0.399,6131.9144,0.7770
2DU80-05-6.dat,80,5,0.250,0.3,0.2,1000,true,0.394,6131.9144,0.7770
2DU80-05-6.dat,80,5,0.250,0.3,0.2,5000,true,0.522,6131.9144,0.7770
2DU80-05-6.dat,80,5,0.250,0.3,0.1,500,true,0.384,6153.7413,0.9700
2DU80-05-6.dat,80,5,0.250,0.3,0.1,1000,true,0.430,6138.5100,0.9410
2DU80-05-6.dat,80,5,0.250,0.3,0.1,5000,true,0.625,6138.5100,0.9410
2DU80-05-6.dat,80,5,0.500,0.1,0.3,500,true,600.575,-1.0000,0.2160
2DU80-05-6.dat,80,5,0.500,0.1,0.3,1000,true,601.319,-1.0000,0.2380
2DU80-05-6.dat,80,5,0.500,0.1,0.3,5000,true,602.131,-1.0000,0.1320
2DU80-05-6.dat,80,5,0.500,0.1,0.2,500,true,600.669,-1.0000,0.2160
2DU80-05-6.dat,80,5,0.500,0.1,0.2,1000,true,600.774,-1.0000,0.2380
2DU80-05-6.dat,80,5,0.500,0.1,0.2,5000,true,601.837,-1.0000,0.1320
2DU80-05-6.dat,80,5,0.500,0.1,0.1,500,true,600.820,-1.0000,0.2160
2DU80-05-6.dat,80,5,0.500,0.1,0.1,1000,true,600.683,-1.0000,0.2380
2DU80-05-6.dat,80,5,0.500,0.1,0.1,5000,true,601.590,-1.0000,0.1320
2DU80-05-6.dat,80,5,0.500,0.2,0.3,500,true,8.006,6427.5158,0.7180
2DU80-05-6.dat,80,5,0.500,0.2,0.3,1000,true,1.263,6547.2249,0.7790
2DU80-05-6.dat,80,5,0.500,0.2,0.3,5000,true,3.072,6656.4791,0.6600
2DU80-05-6.dat,80,5,0.500,0.2,0.2,500,true,14.848,6647.5722,0.7710
2DU80-05-6.dat,80,5,0.500,0.2,0.2,1000,true,8.122,6612.5352,0.7810
2DU80-05-6.dat,80,5,0.500,0.2,0.2,5000,true,2.490,6656.4791,0.6600
2DU80-05-6.dat,80,5,0.500,0.2,0.1,500,true,600.526,-1.0000,0.8220
2DU80-05-6.dat,80,5,0.500,0.2,0.1,1000,true,600.511,-1.0000,0.7630
2DU80-05-6.dat,80,5,0.500,0.2,0.1,5000,true,600.721,-1.0000,0.8300
2DU80-05-6.dat,80,5,0.500,0.3,0.3,500,true,0.373,6179.9977,0.7200
2DU80-05-6.dat,80,5,0.500,0.3,0.3,1000,true,0.746,6243.8041,0.7540
2DU80-05-6.dat,80,5,0.500,0.3,0.3,5000,true,0.566,6264.8411,0.7430
2DU80-05-6.dat,80,5,0.500,0.3,0.2,500,true,0.420,6195.1909,0.8130
2DU80-05-6.dat,80,5,0.500,0.3,0.2,1000,true,0.898,6242.0790,0.8120
2DU80-05-6.dat,80,5,0.500,0.3,0.2,5000,true,0.695,6301.0641,0.8490
2DU80-05-6.dat,80,5,0.500,0.3,0.1,500,true,2.699,6360.1369,0.8960
2DU80-05-6.dat,80,5,0.500,0.3,0.1,1000,true,1.595,6281.4154,0.9080
2DU80-05-6.dat,80,5,0.500,0.3,0.1,5000,true,0.759,6404.9886,0.9500
2DU80-05-2.dat,80,5,0.125,0.1,0.3,500,true,0.609,6747.9155,0.6630
2DU80-05-2.dat,80,5,0.125,0.1,0.3,1000,true,0.715,6769.5132,0.6260
2DU80-05-2.dat,80,5,0.125,0.1,0.3,5000,true,0.959,6747.9155,0.6630
2DU80-05-2.dat,80,5,0.125,0.1,0.2,500,true,0.688,6747.9155,0.6630
2DU80-05-2.dat,80,5,0.125,0.1,0.2,1000,true,0.916,6769.5132,0.6260
2DU80-05-2.dat,80,5,0.125,0.1,0.2,5000,true,0.760,6747.9155,0.6630
2DU80-05-2.dat,80,5,0.125,0.1,0.1,500,true,6.030,6891.8705,0.8220
2DU80-05-2.dat,80,5,0.125,0.1,0.1,1000,true,2.607,6660.2290,0.8170
2DU80-05-2.dat,80,5,0.125,0.1,0.1,5000,true,1.897,6699.6967,0.8220
2DU80-05-2.dat,80,5,0.125,0.2,0.3,500,true,0.439,6595.3479,0.6560
2DU80-05-2.dat,80,5,0.125,0.2,0.3,1000,true,0.475,6618.9307,0.6640
2DU80-05-2.dat,80,5,0.125,0.2,0.3,5000,true,0.606,6628.6142,0.9850
2DU80-05-2.dat,80,5,0.125,0.2,0.2,500,true,0.476,6628.6142,0.9850
2DU80-05-2.dat,80,5,0.125,0.2,0.2,1000,true,0.470,6628.6142,0.9850
2DU80-05-2.dat,80,5,0.125,0.2,0.2,5000,true,0.665,6628.6142,0.9850
2DU80-05-2.dat,80,5,0.125,0.2,0.1,500,true,0.451,6628.6142,0.9850
2DU80-05-2.dat,80,5,0.125,0.2,0.1,1000,true,0.472,6628.6142,0.9850
2DU80-05-2.dat,80,5,0.125,0.2,0.1,5000,true,0.591,6628.6142,0.9850
2DU80-05-2.dat,80,5,0.125,0.3,0.3,500,true,0.393,6553.3962,0.9550
2DU80-05-2.dat,80,5,0.125,0.3,0.3,1000,true,0.447,6553.3962,0.9550
2DU80-05-2.dat,80,5,0.125,0.3,0.3,5000,true,0.587,6553.3962,0.9550
2DU80-05-2.dat,80,5,0.125,0.3,0.2,500,true,0.409,6553.3962,0.9550
2DU80-05-2.dat,80,5,0.125,0.3,0.2,1000,true,0.456,6553.3962,0.9550
2DU80-05-2.dat,80,5,0.125,0.3,0.2,5000,true,0.512,6553.3962,0.9550
2DU80-05-2.dat,80,5,0.125,0.3,0.1,500,true,0.450,6553.3962,0.9550
2DU80-05-2.dat,80,5,0.125,0.3,0.1,1000,true,0.474,6553.3962,0.9550
2DU80-05-2.dat,80,5,0.125,0.3,0.1,5000,true,0.578,6553.3962,0.9550
2DU80-05-2.dat,80,5,0.250,0.1,0.3,500,true,1.616,6662.4414,0.6210
2DU80-05-2.dat,80,5,0.250,0.1,0.3,1000,true,2.871,6716.8238,0.6410
2DU80-05-2.dat,80,5,0.250,0.1,0.3,5000,true,2.819,6704.0256,0.6400
2DU80-05-2.dat,80,5,0.250,0.1,0.2,500,true,3.067,6688.2926,0.8190
2DU80-05-2.dat,80,5,0.250,0.1,0.2,1000,true,3.574,6816.0752,0.8060
2DU80-05-2.dat,80,5,0.250,0.1,0.2,5000,true,11.911,6772.4997,0.8230
2DU80-05-2.dat,80,5,0.250,0.1,0.1,500,true,6.215,6737.3794,0.8150
2DU80-05-2.dat,80,5,0.250,0.1,0.1,1000,true,601.204,-1.0000,0.8280
2DU80-05-2.dat,80,5,0.250,0.1,0.1,5000,true,600.595,-1.0000,0.8160
2DU80-05-2.dat,80,5,0.250,0.2,0.3,500,true,0.717,6650.2015,0.8000
2DU80-05-2.dat,80,5,0.250,0.2,0.3,1000,true,0.886,6661.6261,0.6830
2DU80-05-2.dat,80,5,0.250,0.2,0.3,5000,true,0.650,6650.7961,0.7000
2DU80-05-2.dat,80,5,0.250,0.2,0.2,500,true,0.727,6650.2015,0.8000
2DU80-05-2.dat,80,5,0.250,0.2,0.2,1000,true,1.098,6686.0579,0.7850
2DU80-05-2.dat,80,5,0.250,0.2,0.2,5000,true,1.262,6709.7353,0.7890
2DU80-05-2.dat,80,5,0.250,0.2,0.1,500,true,1.616,6702.5014,0.8800
2DU80-05-2.dat,80,5,0.250,0.2,0.1,1000,true,1.633,6784.5550,0.8680
2DU80-05-2.dat,80,5,0.250,0.2,0.1,5000,true,1.746,6742.3482,0.8820
2DU80-05-2.dat,80,5,0.250,0.3,0.3,500,true,0.639,6553.3962,0.7450
2DU80-05-2.dat,80,5,0.250,0.3,0.3,1000,true,0.696,6553.3962,0.7450
2DU80-05-2.dat,80,5,0.250,0.3,0.3,5000,true,0.524,6553.3962,0.7450
2DU80-05-2.dat,80,5,0.250,0.3,0.2,500,true,0.612,6553.3962,0.7450
2DU80-05-2.dat,80,5,0.250,0.3,0.2,1000,true,0.626,6553.3962,0.7450
2DU80-05-2.dat,80,5,0.250,0.3,0.2,5000,true,0.458,6553.3962,0.7450
2DU80-05-2.dat,80,5,0.250,0.3,0.1,500,true,0.524,6566.8376,0.9090
2DU80-05-2.dat,80,5,0.250,0.3,0.1,1000,true,0.669,6566.8376,0.9090
2DU80-05-2.dat,80,5,0.250,0.3,0.1,5000,true,0.589,6621.1020,0.9390
2DU80-05-2.dat,80,5,0.500,0.1,0.3,500,true,600.817,-1.0000,0.2230
2DU80-05-2.dat,80,5,0.500,0.1,0.3,1000,true,600.572,-1.0000,0.2340
2DU80-05-2.dat,80,5,0.500,0.1,0.3,5000,true,602.852,-1.0000,0.2470
2DU80-05-2.dat,80,5,0.500,0.1,0.2,500,true,601.046,-1.0000,0.2230
2DU80-05-2.dat,80,5,0.500,0.1,0.2,1000,true,600.559,-1.0000,0.2340
2DU80-05-2.dat,80,5,0.500,0.1,0.2,5000,true,602.568,-1.0000,0.2470
2DU80-05-2.dat,80,5,0.500,0.1,0.1,500,true,601.121,-1.0000,0.2230
2DU80-05-2.dat,80,5,0.500,0.1,0.1,1000,true,600.897,-1.0000,0.2200
2DU80-05-2.dat,80,5,0.500,0.1,0.1,5000,true,603.233,-1.0000,0.2470
2DU80-05-2.dat,80,5,0.500,0.2,0.3,500,true,5.790,6926.8774,0.7000
2DU80-05-2.dat,80,5,0.500,0.2,0.3,1000,true,9.014,6965.2125,0.7000
2DU80-05-2.dat,80,5,0.500,0.2,0.3,5000,true,3.883,6823.6332,0.8170
2DU80-05-2.dat,80,5,0.500,0.2,0.2,500,true,19.810,7145.8627,0.7550
2DU80-05-2.dat,80,5,0.500,0.2,0.2,1000,true,9.879,6690.3323,0.7520
2DU80-05-2.dat,80,5,0.500,0.2,0.2,5000,true,13.275,6958.5902,0.7680
2DU80-05-2.dat,80,5,0.500,0.2,0.1,500,true,600.598,-1.0000,0.7740
2DU80-05-2.dat,80,5,0.500,0.2,0.1,1000,true,600.634,-1.0000,0.8240
2DU80-05-2.dat,80,5,0.500,0.2,0.1,5000,true,601.536,-1.0000,0.7860
2DU80-05-2.dat,80,5,0.500,0.3,0.3,500,true,0.678,6687.2854,0.8420
2DU80-05-2.dat,80,5,0.500,0.3,0.3,1000,true,0.763,6621.6063,0.6970
2DU80-05-2.dat,80,5,0.500,0.3,0.3,5000,true,1.420,6608.7316,0.6770
2DU80-05-2.dat,80,5,0.500,0.3,0.2,500,true,0.674,6687.2854,0.8420
2DU80-05-2.dat,80,5,0.500,0.3,0.2,1000,true,0.762,6637.2310,0.7660
2DU80-05-2.dat,80,5,0.500,0.3,0.2,5000,true,1.679,6655.5953,0.7810
2DU80-05-2.dat,80,5,0.500,0.3,0.1,500,true,0.928,6781.3924,0.9200
2DU80-05-2.dat,80,5,0.500,0.3,0.1,1000,true,6.787,6802.4599,0.8900
2DU80-05-2.dat,80,5,0.500,0.3,0.1,5000,true,6.676,6794.2382,0.9410
2DU60-05-17.dat,60,4,0.125,0.1,0.3,500,true,0.179,5492.8617,0.6560
2DU60-05-17.dat,60,4,0.125,0.1,0.3,1000,true,0.170,5492.8617,0.6560
2DU60-05-17.dat,60,4,0.125,0.1,0.3,5000,true,0.179,5492.8617,0.6560
2DU60-05-17.dat,60,4,0.125,0.1,0.2,500,true,0.195,5492.8617,0.6560
2DU60-05-17.dat,60,4,0.125,0.1,0.2,1000,true,0.183,5492.8617,0.6560
2DU60-05-17.dat,60,4,0.125,0.1,0.2,5000,true,0.181,5492.8617,0.6560
2DU60-05-17.dat,60,4,0.125,0.1,0.1,500,true,0.284,5544.2359,0.8630
2DU60-05-17.dat,60,4,0.125,0.1,0.1,1000,true,0.632,5594.7574,0.9090
2DU60-05-17.dat,60,4,0.125,0.1,0.1,5000,true,0.241,5544.2359,0.8630
2DU60-05-17.dat,60,4,0.125,0.2,0.3,500,true,0.189,5423.7186,0.9740
2DU60-05-17.dat,60,4,0.125,0.2,0.3,1000,true,0.207,5423.7186,0.9740
2DU60-05-17.dat,60,4,0.125,0.2,0.3,5000,true,0.217,5423.7186,0.9740
2DU60-05-17.dat,60,4,0.125,0.2,0.2,500,true,0.240,5423.7186,0.9740
2DU60-05-17.dat,60,4,0.125,0.2,0.2,1000,true,0.206,5423.7186,0.9740
2DU60-05-17.dat,60,4,0.125,0.2,0.2,5000,true,0.230,5423.7186,0.9740
2DU60-05-17.dat,60,4,0.125,0.2,0.1,500,true,0.247,5423.7186,0.9740
2DU60-05-17.dat,60,4,0.125,0.2,0.1,1000,true,0.222,5423.7186,0.9740
2DU60-05-17.dat,60,4,0.125,0.2,0.1,5000,true,0.234,5423.7186,0.9740
2DU60-05-17.dat,60,4,0.125,0.3,0.3,500,true,0.269,5416.7139,0.8690
2DU60-05-17.dat,60,4,0.125,0.3,0.3,1000,true,0.204,5416.7139,0.8690
2DU60-05-17.dat,60,4,0.125,0.3,0.3,5000,true,0.195,5416.7139,0.8690
2DU60-05-17.dat,60,4,0.125,0.3,0.2,500,true,0.212,5416.7139,0.8690
2DU60-05-17.dat,60,4,0.125,0.3,0.2,1000,true,0.208,5416.7139,0.8690
2DU60-05-17.dat,60,4,0.125,0.3,0.2,5000,true,0.197,5416.7139,0.8690
2DU60-05-17.dat,60,4,0.125,0.3,0.1,500,true,0.218,5416.7139,0.8690
2DU60-05-17.dat,60,4,0.125,0.3,0.1,1000,true,0.201,5416.7139,0.8690
2DU60-05-17.dat,60,4,0.125,0.3,0.1,5000,true,0.207,5416.7139,0.8690
2DU60-05-17.dat,60,4,0.250,0.1,0.3,500,true,0.240,5565.2869,0.6450
2DU60-05-17.dat,60,4,0.250,0.1,0.3,1000,true,0.284,5615.3210,0.6240
2DU60-05-17.dat,60,4,0.250,0.1,0.3,5000,true,0.231,5582.4565,0.6530
2DU60-05-17.dat,60,4,0.250,0.1,0.2,500,true,0.415,5664.1726,0.8560
2DU60-05-17.dat,60,4,0.250,0.1,0.2,1000,true,0.382,5602.8551,0.8470
2DU60-05-17.dat,60,4,0.250,0.1,0.2,5000,true,0.336,5683.9358,0.6650
2DU60-05-17.dat,60,4,0.250,0.1,0.1,500,true,0.451,5664.1726,0.8560
2DU60-05-17.dat,60,4,0.250,0.1,0.1,1000,true,0.527,5602.8551,0.8470
2DU60-05-17.dat,60,4,0.250,0.1,0.1,5000,true,0.370,5683.9358,0.6650
2DU60-05-17.dat,60,4,0.250,0.2,0.3,500,true,0.217,5423.7186,0.7280
2DU60-05-17.dat,60,4,0.250,0.2,0.3,1000,true,0.275,5423.7186,0.7280
2DU60-05-17.dat,60,4,0.250,0.2,0.3,5000,true,0.249,5456.4694,0.7310
2DU60-05-17.dat,60,4,0.250,0.2,0.2,500,true,0.236,5423.7186,0.7280
2DU60-05-17.dat,60,4,0.250,0.2,0.2,1000,true,0.225,5423.7186,0.7280
2DU60-05-17.dat,60,4,0.250,0.2,0.2,5000,true,0.214,5456.4694,0.7310
2DU60-05-17.dat,60,4,0.250,0.2,0.1,500,true,0.275,5454.0099,0.8560
2DU60-05-17.dat,60,4,0.250,0.2,0.1,1000,true,0.204,5462.5705,0.8440
2DU60-05-17.dat,60,4,0.250,0.2,0.1,5000,true,0.207,5462.5705,0.8440
2DU60-05-17.dat,60,4,0.250,0.3,0.3,500,true,0.181,5416.7139,0.7260
2DU60-05-17.dat,60,4,0.250,0.3,0.3,1000,true,0.183,5416.7139,0.7260
2DU60-05-17.dat,60,4,0.250,0.3,0.3,5000,true,0.167,5416.7139,0.7260
2DU60-05-17.dat,60,4,0.250,0.3,0.2,500,true,0.179,5416.7139,0.7260
2DU60-05-17.dat,60,4,0.250,0.3,0.2,1000,true,0.184,5416.7139,0.7260
2DU60-05-17.dat,60,4,0.250,0.3,0.2,5000,true,0.194,5417.6176,0.9380
2DU60-05-17.dat,60,4,0.250,0.3,0.1,500,true,0.184,5417.6176,0.9380
2DU60-05-17.dat,60,4,0.250,0.3,0.1,1000,true,0.169,5419.5106,0.9410
2DU60-05-17.dat,60,4,0.250,0.3,0.1,5000,true,0.191,5417.6176,0.9380
2DU60-05-17.dat,60,4,0.500,0.1,0.3,500,true,600.457,-1.0000,0.3040
2DU60-05-17.dat,60,4,0.500,0.1,0.3,1000,true,601.353,-1.0000,0.2730
2DU60-05-17.dat,60,4,0.500,0.1,0.3,5000,true,600.656,-1.0000,0.2800
2DU60-05-17.dat,60,4,0.500,0.1,0.2,500,true,600.383,-1.0000,0.3040
2DU60-05-17.dat,60,4,0.500,0.1,0.2,1000,true,600.963,-1.0000,0.2730
2DU60-05-17.dat,60,4,0.500,0.1,0.2,5000,true,600.575,-1.0000,0.2800
2DU60-05-17.dat,60,4,0.500,0.1,0.1,500,true,600.361,-1.0000,0.3040
2DU60-05-17.dat,60,4,0.500,0.1,0.1,1000,true,600.296,-1.0000,0.2910
2DU60-05-17.dat,60,4,0.500,0.1,0.1,5000,true,600.755,-1.0000,0.2800
2DU60-05-17.dat,60,4,0.500,0.2,0.3,500,true,0.464,5542.7821,0.7150
2DU60-05-17.dat,60,4,0.500,0.2,0.3,1000,true,0.256,5500.9595,0.7110
2DU60-05-17.dat,60,4,0.500,0.2,0.3,5000,true,0.462,5516.6989,0.7120
2DU60-05-17.dat,60,4,0.500,0.2,0.2,500,true,0.318,5565.2869,0.7940
2DU60-05-17.dat,60,4,0.500,0.2,0.2,1000,true,0.366,5708.7887,0.7970
